source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0043197,dendritic spine,5.510453237464451e-07,True,"""A small, membranous protrusion from a dendrite that forms a postsynaptic compartment - typically receiving input from a single presynapse.  They function as partially isolated biochemical and an electrical compartments. Spine morphology is variable including \""thin\"", \""stubby\"", \""mushroom\"", and \""branched\"", with a continuum of intermediate morphologies. They typically terminate in a bulb shape, linked to the dendritic shaft by a restriction. Spine remodeling is though to be involved in synaptic plasticity."" [GOC:nln]",166,9954,125,18842,0.012557765722322685,0.7530120481927711,query_1,"['GO:0120038', 'GO:0098794', 'GO:0030425', 'GO:0044309']"
GO:CC,GO:0015629,actin cytoskeleton,5.536598181254575e-07,True,"""The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes."" [GOC:jl, ISBN:0395825172, ISBN:0815316194]",517,9954,339,18842,0.03405666063893912,0.655705996131528,query_1,['GO:0005856']
GO:BP,GO:0031325,positive regulation of cellular metabolic process,5.970442063495925e-07,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]",3353,9526,1951,17847,0.2048078941843376,0.5818669847897405,query_1,"['GO:0031323', 'GO:0009893', 'GO:0048522', 'GO:0044237']"
GO:BP,GO:0006820,anion transport,6.102476095581728e-07,True,"""The directed movement of anions, atoms or small molecules with a net negative charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",645,9526,421,17847,0.04419483518790678,0.6527131782945736,query_1,['GO:0006811']
GO:BP,GO:0071702,organic substance transport,6.499815015345261e-07,True,"""The directed movement of organic substances into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or pore. An organic substance is a molecular entity that contains carbon."" [CHEBI:50860, GOC:mah]",2893,9526,1696,17847,0.1780390510182658,0.5862426546837193,query_1,['GO:0006810']
GO:CC,GO:0044309,neuron spine,7.349546236113049e-07,True,"""A small membranous protrusion, often ending in a bulbous head and attached to the neuron by a narrow stalk or neck."" [ISBN:0198504888, NIF_Subcellular:sao1145756102]",168,9954,126,18842,0.012658227848101266,0.75,query_1,['GO:0043005']
GO:BP,GO:0006468,protein phosphorylation,7.483159630076091e-07,True,"""The process of introducing a phosphate group on to a protein."" [GOC:hb]",2009,9526,1202,17847,0.12618097837497375,0.5983076157292185,query_1,"['GO:0006464', 'GO:0016310']"
GO:BP,GO:0022610,biological adhesion,8.782426309631852e-07,True,"""The attachment of a cell or organism to a substrate, another cell, or other organism. Biological adhesion includes intracellular attachment between membrane regions."" [GOC:isa_complete]",1428,9526,873,17847,0.09164392189796347,0.6113445378151261,query_1,['GO:0008150']
GO:BP,GO:0007409,axonogenesis,8.809941365143677e-07,True,"""De novo generation of a long process of a neuron, including the terminal branched region. Refers to the morphogenesis or creation of shape or form of the developing axon, which carries efferent (outgoing) action potentials from the cell body towards target cells."" [GOC:dph, GOC:jid, GOC:pg, GOC:pr, ISBN:0198506732]",485,9526,325,17847,0.0341171530547974,0.6701030927835051,query_1,"['GO:0048667', 'GO:0048812', 'GO:0061564']"
GO:BP,GO:0007155,cell adhesion,8.826543168622748e-07,True,"""The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules."" [GOC:hb, GOC:pf]",1421,9526,869,17847,0.09122401847575058,0.6115411681914145,query_1,['GO:0022610']
GO:BP,GO:0034329,cell junction assembly,1.025632990502028e-06,True,"""A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction."" [GOC:mah]",244,9526,177,17847,0.018580726432920427,0.7254098360655737,query_1,"['GO:0034330', 'GO:0022607']"
GO:MF,GO:0005516,calmodulin binding,1.0482177044263202e-06,True,"""Interacting selectively and non-covalently with calmodulin, a calcium-binding protein with many roles, both in the calcium-bound and calcium-free states."" [GOC:krc]",201,9781,149,18098,0.015233616194663123,0.7412935323383084,query_1,['GO:0005515']
GO:BP,GO:0051173,positive regulation of nitrogen compound metabolic process,1.0839313763909044e-06,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]",3209,9526,1869,17847,0.19619987402897335,0.5824244312870053,query_1,"['GO:0006807', 'GO:0009893', 'GO:0051171']"
GO:BP,GO:0007265,Ras protein signal transduction,1.0840078215514413e-06,True,"""A series of molecular signals within the cell that are mediated by a member of the Ras superfamily of proteins switching to a GTP-bound active state."" [GOC:bf]",454,9526,306,17847,0.03212261179928617,0.6740088105726872,query_1,['GO:0007264']
GO:BP,GO:0043087,regulation of GTPase activity,1.1157935188879425e-06,True,"""Any process that modulates the rate of GTP hydrolysis by a GTPase."" [GOC:jl, GOC:mah]",479,9526,321,17847,0.033697249632584504,0.6701461377870563,query_1,['GO:0051336']
GO:MF,GO:0022804,active transmembrane transporter activity,1.3357089345908495e-06,True,"""Enables the transfer of a specific substance or related group of substances from one side of a membrane to the other, up the solute's concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction."" [GOC:mtg_transport, ISBN:0815340729]",366,9781,252,18098,0.025764236785604744,0.6885245901639344,query_1,['GO:0022857']
GO:MF,GO:0016887,ATPase activity,1.4456300489988167e-06,True,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]",435,9781,294,18098,0.0300582762498722,0.6758620689655173,query_1,['GO:0017111']
GO:BP,GO:0060284,regulation of cell development,1.5743539227671925e-06,True,"""Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:dph, GOC:tb]",972,9526,610,17847,0.06403527188746588,0.6275720164609053,query_1,"['GO:0048468', 'GO:0045595']"
GO:CC,GO:0044431,Golgi apparatus part,1.6509997298486393e-06,True,"""Any constituent part of the Golgi apparatus, a compound membranous cytoplasmic organelle of eukaryotic cells, consisting of flattened, ribosome-free vesicles arranged in a more or less regular stack."" [GOC:jl]",963,9954,595,18842,0.05977496483825598,0.6178608515057114,query_1,"['GO:0044446', 'GO:0005794', 'GO:0044444']"
GO:MF,GO:0017048,Rho GTPase binding,1.6938357796173266e-06,True,"""Interacting selectively and non-covalently with Rho protein, any member of the Rho subfamily of the Ras superfamily of monomeric GTPases. Proteins in the Rho subfamily are involved in relaying signals from cell-surface receptors to the actin cytoskeleton."" [ISBN:0198547684, PMID:12581856]",177,9781,133,18098,0.013597791636846948,0.751412429378531,query_1,['GO:0017016']
GO:CC,GO:0005913,cell-cell adherens junction,1.7690345541570644e-06,True,"""An adherens junction which connects a cell to another cell."" [GOC:hb]",117,9954,92,18842,0.009242515571629495,0.7863247863247863,query_1,"['GO:0005912', 'GO:0005911']"
GO:CC,GO:0099699,integral component of synaptic membrane,1.8907850157742046e-06,True,"""The component of the synaptic membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."" [GOC:dos]",157,9954,118,18842,0.011854530841872614,0.7515923566878981,query_1,"['GO:0005887', 'GO:0099240']"
GO:CC,GO:0042734,presynaptic membrane,1.8907850157742046e-06,True,"""A specialized area of membrane of the axon terminal that faces the plasma membrane of the neuron or muscle fiber with which the axon terminal establishes a synaptic junction; many synaptic junctions exhibit structural presynaptic characteristics, such as conical, electron-dense internal protrusions, that distinguish it from the remainder of the axon plasma membrane."" [GOC:jl, ISBN:0815316194]",157,9954,118,18842,0.011854530841872614,0.7515923566878981,query_1,"['GO:0097060', 'GO:0097458', 'GO:0098793']"
GO:BP,GO:0061564,axon development,1.9113748794196426e-06,True,"""The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation)."" [GOC:dph, GOC:pg, GOC:pr]",529,9526,350,17847,0.036741549443627966,0.6616257088846881,query_1,['GO:0031175']
GO:BP,GO:0046578,regulation of Ras protein signal transduction,1.9258207068021243e-06,True,"""Any process that modulates the frequency, rate or extent of Ras protein signal transduction."" [GOC:bf]",242,9526,175,17847,0.018370774721813983,0.7231404958677686,query_1,"['GO:0007265', 'GO:0051056']"
GO:CC,GO:0098857,membrane microdomain,1.9453927202084356e-06,True,"""A membrane region with a lipid composition that is distinct from that of the membrane regions that surround it."" [PMID:20044567, PMID:26253820]",318,9954,218,18842,0.02190074341973076,0.6855345911949685,query_1,['GO:0098589']
GO:CC,GO:0005604,basement membrane,2.542384757636512e-06,True,"""A collagen-containing extracellular matrix consisting of a thin layer of dense material found in various animal tissues interposed between the cells and the adjacent connective tissue. It consists of the basal lamina plus an associated layer of reticulin fibers."" [ISBN:0198547684, PMID:22505934]",95,9954,77,18842,0.007735583684950774,0.8105263157894737,query_1,['GO:0062023']
GO:CC,GO:0045121,membrane raft,2.54881321023426e-06,True,"""Any of the small (10-200 nm), heterogeneous, highly dynamic, sterol- and sphingolipid-enriched membrane domains that compartmentalize cellular processes. Small rafts can sometimes be stabilized to form larger platforms through protein-protein and protein-lipid interactions."" [PMID:16645198, PMID:20044567]",317,9954,217,18842,0.02180028129395218,0.6845425867507886,query_1,['GO:0098857']
GO:CC,GO:0005874,microtubule,2.571748306533477e-06,True,"""Any of the long, generally straight, hollow tubes of internal diameter 12-15 nm and external diameter 24 nm found in a wide variety of eukaryotic cells; each consists (usually) of 13 protofilaments of polymeric tubulin, staggered in such a manner that the tubulin monomers are arranged in a helical pattern on the microtubular surface, and with the alpha/beta axes of the tubulin subunits parallel to the long axis of the tubule; exist in equilibrium with pool of tubulin monomers and can be rapidly assembled or disassembled in response to physiological stimuli; concerned with force generation, e.g. in the spindle."" [ISBN:0879693568]",422,9954,280,18842,0.02812939521800281,0.6635071090047393,query_1,"['GO:0099513', 'GO:0015630']"
GO:CC,GO:0099634,postsynaptic specialization membrane,2.698555607221022e-06,True,"""The membrane component of the postsynaptic specialization. This is the region of the postsynaptic membrane in which the population of neurotransmitter receptors involved in synaptic transmission are concentrated."" [GOC:dos]",113,9954,89,18842,0.008941129194293752,0.7876106194690266,query_1,"['GO:0097060', 'GO:0099572', 'GO:0045211', 'GO:0044422']"
GO:BP,GO:0034332,adherens junction organization,2.8869115370053953e-06,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an adherens junction. An adherens junction is a cell junction at which the cytoplasmic face of the plasma membrane is attached to actin filaments."" [GOC:dph, GOC:jl, GOC:mah]",143,9526,111,17847,0.011652319966407726,0.7762237762237763,query_1,['GO:0034330']
GO:BP,GO:0042592,homeostatic process,3.025643995581738e-06,True,"""Any biological process involved in the maintenance of an internal steady state."" [GOC:jl, ISBN:0395825172]",1939,9526,1158,17847,0.12156204073063195,0.5972150593089222,query_1,['GO:0065008']
