incoming,converted,n_incoming,n_converted,name,description,namespaces,query
ERCC3,2071,1908,1,ERCC3,"ERCC excision repair 3, TFIIH core complex helicase subunit [Source:HGNC Symbol;Acc:HGNC:3435]","DBASS3,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MAP3K2,10746,1909,1,MAP3K2,mitogen-activated protein kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6854],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IWS1,55677,1910,1,IWS1,"interacts with SUPT6H, CTD assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:25467]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MYO7B,4648,1911,1,MYO7B,myosin VIIB [Source:HGNC Symbol;Acc:HGNC:7607],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC105373609,None,1912,1,None,None,,query_1
LIMS2,55679,1913,1,LIMS2,LIM zinc finger domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16084],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
WDR33,55339,1914,1,WDR33,WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AMMECR1L,83607,1915,1,AMMECR1L,AMMECR1 like [Source:HGNC Symbol;Acc:HGNC:28658],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SAP130,79595,1916,1,SAP130,Sin3A associated protein 130 [Source:HGNC Symbol;Acc:HGNC:29813],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UGGT1,56886,1917,1,UGGT1,UDP-glucose glycoprotein glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15663],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HS6ST1,9394,1918,1,HS6ST1,heparan sulfate 6-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5201],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01854,None,1919,1,None,None,,query_1
MED15P9,None,1920,1,None,None,,query_1
SMPD4,55627,1921,1,SMPD4,sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MZT2B,80097,1922,1,MZT2B,mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TUBA3E,112714,1923,1,TUBA3E,tubulin alpha 3e [Source:HGNC Symbol;Acc:HGNC:20765],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ARHGEF4,50649,1924,1,ARHGEF4,Rho guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:684],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM168B,130074,1925,1,FAM168B,family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PLEKHB2,55041,1926,1,PLEKHB2,pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC440910,None,1927,1,None,None,,query_1
WTH3DI,None,1928,1,None,None,,query_1
NOC2LP2,None,1929,1,None,None,,query_1
LOC150776,None,1930,1,None,None,,query_1
POTEKP,None,1931,1,None,None,,query_1
LINC01087,None,1932,1,None,None,,query_1
C2orf27A,29798,1933,1,C2orf27A,chromosome 2 open reading frame 27A [Source:NCBI gene;Acc:29798],"ENTREZGENE,HGNC,WIKIGENE",query_1
LINC01945,None,1934,1,None,None,,query_1
ANKRD30BL,554226,1935,1,ANKRD30BL,ankyrin repeat domain 30B like [Source:HGNC Symbol;Acc:HGNC:35167],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF806,None,1936,1,None,None,,query_1
GPR39,2863,1937,1,GPR39,G protein-coupled receptor 39 [Source:HGNC Symbol;Acc:HGNC:4496],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LYPD1,116372,1938,1,LYPD1,LY6/PLAUR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28431],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NCKAP5,344148,1939,1,NCKAP5,NCK associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29847],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101928185,None,1940,1,None,None,,query_1
MGAT5,4249,1941,1,MGAT5,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7049]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM163,81615,1942,1,TMEM163,transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ACMSD,130013,1943,1,ACMSD,aminocarboxymuconate semialdehyde decarboxylase [Source:HGNC Symbol;Acc:HGNC:19288],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCNT2-AS1,None,1944,1,None,None,,query_1
CCNT2,905,1945,1,CCNT2,cyclin T2 [Source:HGNC Symbol;Acc:HGNC:1600],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MAP3K19,80122,1946,1,MAP3K19,mitogen-activated protein kinase kinase kinase 19 [Source:HGNC Symbol;Acc:HGNC:26249],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RAB3GAP1,22930,1947,1,RAB3GAP1,RAB3 GTPase activating protein catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:17063],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZRANB3,84083,1948,1,ZRANB3,zinc finger RANBP2-type containing 3 [Source:HGNC Symbol;Acc:HGNC:25249],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
R3HDM1,23518,1949,1,R3HDM1,R3H domain containing 1 [Source:HGNC Symbol;Acc:HGNC:9757],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UBXN4,23190,1950,1,UBXN4,UBX domain protein 4 [Source:HGNC Symbol;Acc:HGNC:14860],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LCT,3938,1951,1,LCT,lactase [Source:HGNC Symbol;Acc:HGNC:6530],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MCM6,4175,1952,1,MCM6,minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DARS,1615,1953,1,DARS,aspartyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:2678],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DARS-AS1,None,1954,1,None,None,,query_1
THSD7B,80731,1955,1,THSD7B,thrombospondin type 1 domain containing 7B [Source:HGNC Symbol;Acc:HGNC:29348],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101928273,None,1956,1,None,None,,query_1
HNMT,3176,1957,1,HNMT,histamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:5028],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SPOPL,339745,1958,1,SPOPL,speckle type BTB/POZ protein like [Source:HGNC Symbol;Acc:HGNC:27934],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NXPH2,11249,1959,1,NXPH2,neurexophilin 2 [Source:HGNC Symbol;Acc:HGNC:8076],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LRP1B,53353,1960,1,LRP1B,LDL receptor related protein 1B [Source:HGNC Symbol;Acc:HGNC:6693],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KYNU,8942,1961,1,KYNU,kynureninase [Source:HGNC Symbol;Acc:HGNC:6469],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ARHGAP15,55843,1962,1,ARHGAP15,Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GTDC1,79712,1963,1,GTDC1,glycosyltransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20887],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZEB2,9839,1964,1,ZEB2,zinc finger E-box binding homeobox 2 [Source:HGNC Symbol;Acc:HGNC:14881],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01412,None,1965,1,None,None,,query_1
TEX41,None,1966,1,None,None,,query_1
ACVR2A,92,1967,1,ACVR2A,activin A receptor type 2A [Source:HGNC Symbol;Acc:HGNC:173],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ORC4,5000,1968,1,ORC4,origin recognition complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:8490],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MBD5,55777,1969,1,MBD5,methyl-CpG binding domain protein 5 [Source:HGNC Symbol;Acc:HGNC:20444],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EPC2,26122,1970,1,EPC2,enhancer of polycomb homolog 2 [Source:HGNC Symbol;Acc:HGNC:24543],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KIF5C,3800,1971,1,KIF5C,kinesin family member 5C [Source:HGNC Symbol;Acc:HGNC:6325],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LYPD6B,130576,1972,1,LYPD6B,LY6/PLAUR domain containing 6B [Source:HGNC Symbol;Acc:HGNC:27018],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LYPD6,130574,1973,1,LYPD6,LY6/PLAUR domain containing 6 [Source:HGNC Symbol;Acc:HGNC:28751],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MMADHC,27249,1974,1,MMADHC,metabolism of cobalamin associated D [Source:HGNC Symbol;Acc:HGNC:25221],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101929231,None,1975,1,None,None,,query_1
RND3,390,1976,1,RND3,Rho family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:671],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101929282,None,1977,1,None,None,,query_1
RBM43,375287,1978,1,RBM43,RNA binding motif protein 43 [Source:HGNC Symbol;Acc:HGNC:24790],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NMI,9111,1979,1,NMI,N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101929319,None,1980,1,None,None,,query_1
RIF1,55183,1981,1,RIF1,replication timing regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:23207],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NEB,4703,1982,1,NEB,nebulin [Source:HGNC Symbol;Acc:HGNC:7720],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ARL5A,26225,1983,1,ARL5A,ADP ribosylation factor like GTPase 5A [Source:HGNC Symbol;Acc:HGNC:696],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CACNB4,785,1984,1,CACNB4,calcium voltage-gated channel auxiliary subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:1404],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
STAM2,10254,1985,1,STAM2,signal transducing adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:11358],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FMNL2,114793,1986,1,FMNL2,formin like 2 [Source:HGNC Symbol;Acc:HGNC:18267],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRPF40A,55660,1987,1,PRPF40A,pre-mRNA processing factor 40 homolog A [Source:HGNC Symbol;Acc:HGNC:16463],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ARL6IP6,151188,1988,1,ARL6IP6,ADP ribosylation factor like GTPase 6 interacting protein 6 [Source:HGNC Symbol;Acc:HGNC:24048],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GALNT13,114805,1989,1,GALNT13,polypeptide N-acetylgalactosaminyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:23242],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC100144595,100144595,1990,1,AC009227.1,novel transcript,"ENTREZGENE,WIKIGENE",query_1
KCNJ3,3760,1991,1,KCNJ3,potassium voltage-gated channel subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:6264],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01876,None,1992,1,None,None,,query_1
GPD2,2820,1993,1,GPD2,glycerol-3-phosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4456],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GALNT5,11227,1994,1,GALNT5,polypeptide N-acetylgalactosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4127],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ACVR1C,130399,1995,1,ACVR1C,activin A receptor type 1C [Source:HGNC Symbol;Acc:HGNC:18123],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ACVR1,90,1996,1,ACVR1,activin A receptor type 1 [Source:HGNC Symbol;Acc:HGNC:171],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UPP2,151531,1997,1,UPP2,uridine phosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:23061],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCDC148-AS1,None,1998,1,None,None,,query_1
CCDC148,130940,1999,1,CCDC148,coiled-coil domain containing 148 [Source:HGNC Symbol;Acc:HGNC:25191],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PKP4,8502,2000,1,PKP4,plakophilin 4 [Source:HGNC Symbol;Acc:HGNC:9026],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PKP4-AS1,None,2001,1,None,None,,query_1
DAPL1,92196,2002,1,DAPL1,death associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:21490],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TANC1,85461,2003,1,TANC1,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29364]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BAZ2B,29994,2004,1,BAZ2B,bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC643072,None,2005,1,None,None,,query_1
MARCH7,64844,2006,1,MARCH7,membrane associated ring-CH-type finger 7 [Source:HGNC Symbol;Acc:HGNC:17393],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LY75,4065,2007,1,LY75,lymphocyte antigen 75 [Source:HGNC Symbol;Acc:HGNC:6729],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PLA2R1,22925,2008,1,PLA2R1,phospholipase A2 receptor 1 [Source:HGNC Symbol;Acc:HGNC:9042],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ITGB6,3694,2009,1,ITGB6,integrin subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:6161],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RBMS1,5937,2010,1,RBMS1,RNA binding motif single stranded interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9907],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TANK,10010,2011,1,TANK,TRAF family member associated NFKB activator [Source:HGNC Symbol;Acc:HGNC:11562],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PSMD14,10213,2012,1,PSMD14,"proteasome 26S subunit, non-ATPase 14 [Source:HGNC Symbol;Acc:HGNC:16889]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AHCTF1P1,None,2013,1,None,None,,query_1
SLC4A10,57282,2014,1,SLC4A10,solute carrier family 4 member 10 [Source:HGNC Symbol;Acc:HGNC:13811],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DPP4,1803,2015,1,DPP4,dipeptidyl peptidase 4 [Source:HGNC Symbol;Acc:HGNC:3009],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KCNH7,90134,2016,1,KCNH7,potassium voltage-gated channel subfamily H member 7 [Source:HGNC Symbol;Acc:HGNC:18863],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101929570,None,2017,1,None,None,,query_1
FIGN,55137,2018,1,FIGN,"fidgetin, microtubule severing factor [Source:HGNC Symbol;Acc:HGNC:13285]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GRB14,2888,2019,1,GRB14,growth factor receptor bound protein 14 [Source:HGNC Symbol;Acc:HGNC:4565],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
COBLL1,22837,2020,1,COBLL1,cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101929633,None,2021,1,None,None,,query_1
SLC38A11,151258,2022,1,SLC38A11,solute carrier family 38 member 11 [Source:HGNC Symbol;Acc:HGNC:26836],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SCN3A,6328,2023,1,SCN3A,sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SCN2A,6326,2024,1,SCN2A,sodium voltage-gated channel alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:10588],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CSRNP3,80034,2025,1,CSRNP3,cysteine and serine rich nuclear protein 3 [Source:HGNC Symbol;Acc:HGNC:30729],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GALNT3,2591,2026,1,GALNT3,polypeptide N-acetylgalactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:4125],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TTC21B,79809,2027,1,TTC21B,tetratricopeptide repeat domain 21B [Source:HGNC Symbol;Acc:HGNC:25660],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TTC21B-AS1,None,2028,1,None,None,,query_1
LOC102724058,None,2029,1,None,None,,query_1
LOC101929680,None,2030,1,None,None,,query_1
SCN9A,6335,2031,1,SCN9A,sodium voltage-gated channel alpha subunit 9 [Source:HGNC Symbol;Acc:HGNC:10597],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SCN7A,6332,2032,1,SCN7A,sodium voltage-gated channel alpha subunit 7 [Source:HGNC Symbol;Acc:HGNC:10594],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
XIRP2,129446,2033,1,XIRP2,xin actin binding repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:14303],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
XIRP2-AS1,None,2034,1,None,None,,query_1
LOC105616981,None,2035,1,None,None,,query_1
STK39,27347,2036,1,STK39,serine/threonine kinase 39 [Source:HGNC Symbol;Acc:HGNC:17717],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CERS6,253782,2037,1,CERS6,ceramide synthase 6 [Source:HGNC Symbol;Acc:HGNC:23826],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CERS6-AS1,None,2038,1,None,None,,query_1
NOSTRIN,115677,2039,1,NOSTRIN,nitric oxide synthase trafficking [Source:HGNC Symbol;Acc:HGNC:20203],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SPC25,57405,2040,1,SPC25,SPC25 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24031],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ABCB11,8647,2041,1,ABCB11,ATP binding cassette subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:42],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LRP2,4036,2042,1,LRP2,LDL receptor related protein 2 [Source:HGNC Symbol;Acc:HGNC:6694],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BBS5,129880,2043,1,BBS5,Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KLHL41,10324,2044,1,KLHL41,kelch like family member 41 [Source:HGNC Symbol;Acc:HGNC:16905],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FASTKD1,79675,2045,1,FASTKD1,FAST kinase domains 1 [Source:HGNC Symbol;Acc:HGNC:26150],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PPIG,9360,2046,1,PPIG,peptidylprolyl isomerase G [Source:HGNC Symbol;Acc:HGNC:14650],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SSB,6741,2047,1,SSB,small RNA binding exonuclease protection factor La [Source:HGNC Symbol;Acc:HGNC:11316],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
METTL5,29081,2048,1,METTL5,methyltransferase like 5 [Source:HGNC Symbol;Acc:HGNC:25006],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UBR3,130507,2049,1,UBR3,ubiquitin protein ligase E3 component n-recognin 3 [Source:HGNC Symbol;Acc:HGNC:30467],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MYO3B,140469,2050,1,MYO3B,myosin IIIB [Source:HGNC Symbol;Acc:HGNC:15576],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101929753,None,2051,1,None,None,,query_1
LOC101926913,None,2052,1,None,None,,query_1
ERICH2,285141,2053,1,ERICH2,glutamate rich 2 [Source:HGNC Symbol;Acc:HGNC:44395],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ERICH2,285141,2053,2,AC007405.3,glutamate rich 2 [Source:NCBI gene;Acc:285141],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GAD1,2571,2054,1,GAD1,glutamate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:4092],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GORASP2,26003,2055,1,GORASP2,golgi reassembly stacking protein 2 [Source:HGNC Symbol;Acc:HGNC:17500],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TLK1,9874,2056,1,TLK1,tousled like kinase 1 [Source:HGNC Symbol;Acc:HGNC:11841],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
METTL8,79828,2057,1,METTL8,methyltransferase like 8 [Source:HGNC Symbol;Acc:HGNC:25856],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CYBRD1,79901,2058,1,CYBRD1,cytochrome b reductase 1 [Source:HGNC Symbol;Acc:HGNC:20797],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DYNC1I2,1781,2059,1,DYNC1I2,dynein cytoplasmic 1 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2964],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC25A12,8604,2060,1,SLC25A12,solute carrier family 25 member 12 [Source:HGNC Symbol;Acc:HGNC:10982],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HAT1,8520,2061,1,HAT1,histone acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4821],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
METAP1D,254042,2062,1,METAP1D,"methionyl aminopeptidase type 1D, mitochondrial [Source:HGNC Symbol;Acc:HGNC:32583]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ITGA6,3655,2063,1,ITGA6,integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PDK1,5163,2064,1,PDK1,pyruvate dehydrogenase kinase 1 [Source:HGNC Symbol;Acc:HGNC:8809],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RAPGEF4-AS1,None,2065,1,None,None,,query_1
RAPGEF4,11069,2066,1,RAPGEF4,Rap guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:16626],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MAP3K20,51776,2067,1,MAP3K20,mitogen-activated protein kinase kinase kinase 20 [Source:HGNC Symbol;Acc:HGNC:17797],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MAP3K20-AS1,None,2068,1,None,None,,query_1
CDCA7,83879,2069,1,CDCA7,cell division cycle associated 7 [Source:HGNC Symbol;Acc:HGNC:14628],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SP3,6670,2070,1,SP3,Sp3 transcription factor [Source:HGNC Symbol;Acc:HGNC:11208],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OLA1,29789,2071,1,OLA1,Obg like ATPase 1 [Source:HGNC Symbol;Acc:HGNC:28833],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CIR1,9541,2072,1,CIR1,"corepressor interacting with RBPJ, 1 [Source:HGNC Symbol;Acc:HGNC:24217]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GPR155,151556,2073,1,GPR155,G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:HGNC:22951],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
WIPF1,7456,2074,1,WIPF1,WAS/WASL interacting protein family member 1 [Source:HGNC Symbol;Acc:HGNC:12736],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CHRNA1,1134,2075,1,CHRNA1,cholinergic receptor nicotinic alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:1955],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CHN1,1123,2076,1,CHN1,chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ATF2,1386,2077,1,ATF2,activating transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:784],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LNPK,80856,2078,1,LNPK,"lunapark, ER junction formation factor [Source:HGNC Symbol;Acc:HGNC:21610]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MTX2,10651,2079,1,MTX2,metaxin 2 [Source:HGNC Symbol;Acc:HGNC:7506],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01116,None,2080,1,None,None,,query_1
