source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0007265,Ras protein signal transduction,4.436258614124153e-07,True,"""A series of molecular signals within the cell that are mediated by a member of the Ras superfamily of proteins switching to a GTP-bound active state."" [GOC:bf]",454,9637,310,17847,0.032167687039535126,0.6828193832599119,query_1,['GO:0007264']
GO:BP,GO:0016310,phosphorylation,4.925435625585319e-07,True,"""The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."" [ISBN:0198506732]",2462,9637,1472,17847,0.15274463007159905,0.5978878960194963,query_1,['GO:0006796']
GO:BP,GO:0071702,organic substance transport,5.714618783902048e-07,True,"""The directed movement of organic substances into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or pore. An organic substance is a molecular entity that contains carbon."" [CHEBI:50860, GOC:mah]",2893,9637,1714,17847,0.17785617930891356,0.5924645696508815,query_1,['GO:0006810']
GO:CC,GO:0042734,presynaptic membrane,5.715993995156355e-07,True,"""A specialized area of membrane of the axon terminal that faces the plasma membrane of the neuron or muscle fiber with which the axon terminal establishes a synaptic junction; many synaptic junctions exhibit structural presynaptic characteristics, such as conical, electron-dense internal protrusions, that distinguish it from the remainder of the axon plasma membrane."" [GOC:jl, ISBN:0815316194]",157,10070,120,18842,0.011916583912611719,0.7643312101910829,query_1,"['GO:0097060', 'GO:0097458', 'GO:0098793']"
GO:BP,GO:0006468,protein phosphorylation,7.623510938298314e-07,True,"""The process of introducing a phosphate group on to a protein."" [GOC:hb]",2009,9637,1214,17847,0.12597281311611497,0.6042807366849179,query_1,"['GO:0006464', 'GO:0016310']"
GO:CC,GO:0098857,membrane microdomain,8.483236403019466e-07,True,"""A membrane region with a lipid composition that is distinct from that of the membrane regions that surround it."" [PMID:20044567, PMID:26253820]",318,10070,221,18842,0.02194637537239325,0.6949685534591195,query_1,['GO:0098589']
GO:BP,GO:0045860,positive regulation of protein kinase activity,8.851138520480772e-07,True,"""Any process that activates or increases the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]",535,9637,358,17847,0.03714849019404379,0.6691588785046729,query_1,"['GO:0001934', 'GO:0045859', 'GO:0033674']"
GO:CC,GO:0099240,intrinsic component of synaptic membrane,8.981416863717982e-07,True,"""The component of the synaptic membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane."" [GOC:dos, GOC:mah]",170,10070,128,18842,0.012711022840119166,0.7529411764705882,query_1,"['GO:0097060', 'GO:0031226', 'GO:0044456']"
GO:BP,GO:0044281,small molecule metabolic process,9.625896767662344e-07,True,"""The chemical reactions and pathways involving small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",1991,9637,1203,17847,0.1248313790598734,0.6042189854344551,query_1,['GO:0008152']
GO:CC,GO:0044431,Golgi apparatus part,9.943039548079546e-07,True,"""Any constituent part of the Golgi apparatus, a compound membranous cytoplasmic organelle of eukaryotic cells, consisting of flattened, ribosome-free vesicles arranged in a more or less regular stack."" [GOC:jl]",963,10070,602,18842,0.05978152929493545,0.6251298026998962,query_1,"['GO:0044446', 'GO:0005794', 'GO:0044444']"
GO:BP,GO:0046578,regulation of Ras protein signal transduction,1.0580367863857955e-06,True,"""Any process that modulates the frequency, rate or extent of Ras protein signal transduction."" [GOC:bf]",242,9637,177,17847,0.0183667116322507,0.731404958677686,query_1,"['GO:0007265', 'GO:0051056']"
GO:BP,GO:0042592,homeostatic process,1.1006829227520469e-06,True,"""Any biological process involved in the maintenance of an internal steady state."" [GOC:jl, ISBN:0395825172]",1939,9637,1173,17847,0.12171837708830549,0.6049510056730273,query_1,['GO:0065008']
GO:CC,GO:0045121,membrane raft,1.1135756881252145e-06,True,"""Any of the small (10-200 nm), heterogeneous, highly dynamic, sterol- and sphingolipid-enriched membrane domains that compartmentalize cellular processes. Small rafts can sometimes be stabilized to form larger platforms through protein-protein and protein-lipid interactions."" [PMID:16645198, PMID:20044567]",317,10070,220,18842,0.021847070506454815,0.694006309148265,query_1,['GO:0098857']
GO:CC,GO:0005604,basement membrane,1.2380583847513956e-06,True,"""A collagen-containing extracellular matrix consisting of a thin layer of dense material found in various animal tissues interposed between the cells and the adjacent connective tissue. It consists of the basal lamina plus an associated layer of reticulin fibers."" [ISBN:0198547684, PMID:22505934]",95,10070,78,18842,0.007745779543197617,0.8210526315789474,query_1,['GO:0062023']
GO:BP,GO:0043170,macromolecule metabolic process,1.2611608553669943e-06,True,"""The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [CHEBI:33694, GOC:mah]",9523,9637,5344,17847,0.5545294178686313,0.5611676992544367,query_1,['GO:0071704']
GO:MF,GO:0005516,calmodulin binding,1.3019410560517489e-06,True,"""Interacting selectively and non-covalently with calmodulin, a calcium-binding protein with many roles, both in the calcium-bound and calcium-free states."" [GOC:krc]",201,9902,150,18098,0.015148454857604524,0.746268656716418,query_1,['GO:0005515']
GO:CC,GO:0043197,dendritic spine,1.3572948712029788e-06,True,"""A small, membranous protrusion from a dendrite that forms a postsynaptic compartment - typically receiving input from a single presynapse.  They function as partially isolated biochemical and an electrical compartments. Spine morphology is variable including \""thin\"", \""stubby\"", \""mushroom\"", and \""branched\"", with a continuum of intermediate morphologies. They typically terminate in a bulb shape, linked to the dendritic shaft by a restriction. Spine remodeling is though to be involved in synaptic plasticity."" [GOC:nln]",166,10070,125,18842,0.012413108242303872,0.7530120481927711,query_1,"['GO:0120038', 'GO:0098794', 'GO:0030425', 'GO:0044309']"
GO:BP,GO:1990778,protein localization to cell periphery,1.3590230279279814e-06,True,"""A process in which a protein is transported to, or maintained in, the cell periphery."" [PMID:18216290]",330,9637,232,17847,0.024073881913458547,0.703030303030303,query_1,['GO:0034613']
GO:BP,GO:0031589,cell-substrate adhesion,1.3813276025271886e-06,True,"""The attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:mah, GOC:pf]",351,9637,245,17847,0.025422849434471307,0.698005698005698,query_1,['GO:0007155']
GO:CC,GO:0031253,cell projection membrane,1.4258576893899849e-06,True,"""The portion of the plasma membrane surrounding a plasma membrane bounded cell surface projection."" [GOC:mah] {comment=""GOC:krc""}",329,10070,227,18842,0.022542204568023833,0.6899696048632219,query_1,"['GO:0120038', 'GO:0098590']"
GO:BP,GO:0065007,biological regulation,1.4723011872794146e-06,True,"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",12469,9637,6918,17847,0.7178582546435612,0.5548159435399791,query_1,['GO:0008150']
GO:BP,GO:0009987,cellular process,1.6689841815625266e-06,True,"""Any process that is carried out at the cellular level, but not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators, GOC:isa_complete]",16113,9637,8820,17847,0.9152225796409671,0.5473840997951964,query_1,['GO:0008150']
GO:MF,GO:0005261,cation channel activity,1.7824985834138784e-06,True,"""Enables the energy-independent passage of cations across a lipid bilayer down a concentration gradient."" [GOC:def, GOC:dph, GOC:mtg_transport, GOC:pr, ISBN:0815340729]",326,9902,229,18098,0.023126641082609575,0.7024539877300614,query_1,"['GO:0005216', 'GO:0022890']"
GO:CC,GO:0044309,neuron spine,1.8082604470367313e-06,True,"""A small membranous protrusion, often ending in a bulbous head and attached to the neuron by a narrow stalk or neck."" [ISBN:0198504888, NIF_Subcellular:sao1145756102]",168,10070,126,18842,0.012512413108242304,0.75,query_1,['GO:0043005']
GO:CC,GO:0098589,membrane region,2.160538220547943e-06,True,"""A membrane that is a part of a larger membrane.  Examples include the apical region of the plasma membrane of an epithelial cell and the various regions of the endoplasmic reticulum membrane."" [GOC:dos]",330,10070,227,18842,0.022542204568023833,0.6878787878787879,query_1,"['GO:0016020', 'GO:0044425', 'GO:0098805']"
GO:MF,GO:0015085,calcium ion transmembrane transporter activity,2.286531731811612e-06,True,"""Enables the transfer of calcium (Ca) ions from one side of a membrane to the other."" [GOC:dgf]",141,9902,110,18098,0.011108866895576651,0.7801418439716312,query_1,['GO:0046873']
GO:BP,GO:0007409,axonogenesis,2.484332658248229e-06,True,"""De novo generation of a long process of a neuron, including the terminal branched region. Refers to the morphogenesis or creation of shape or form of the developing axon, which carries efferent (outgoing) action potentials from the cell body towards target cells."" [GOC:dph, GOC:jid, GOC:pg, GOC:pr, ISBN:0198506732]",485,9637,326,17847,0.03382795475770468,0.6721649484536083,query_1,"['GO:0048667', 'GO:0048812', 'GO:0061564']"
GO:MF,GO:0015291,secondary active transmembrane transporter activity,2.5671188509574775e-06,True,"""Enables the transfer of a solute from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy, not direct ATP coupling. Secondary active transporters include symporters and antiporters."" [GOC:mtg_transport, ISBN:0198506732, ISBN:0815340729, PMID:10839820]",238,9902,173,18098,0.017471217935770552,0.726890756302521,query_1,['GO:0022804']
GO:BP,GO:0051649,establishment of localization in cell,2.730508473847591e-06,True,"""Any process, occuring in a cell, that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos, GOC:dph, GOC:tb]",2271,9637,1358,17847,0.14091522257964098,0.5979744605900484,query_1,"['GO:0051641', 'GO:0051234']"
GO:BP,GO:0080090,regulation of primary metabolic process,2.8994043908281337e-06,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism involving those compounds formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [PMID:19211694]",6094,9637,3478,17847,0.360900695237107,0.5707253035772891,query_1,"['GO:0019222', 'GO:0044238']"
GO:BP,GO:0043087,regulation of GTPase activity,3.0817116460664546e-06,True,"""Any process that modulates the rate of GTP hydrolysis by a GTPase."" [GOC:jl, GOC:mah]",479,9637,322,17847,0.03341288782816229,0.6722338204592901,query_1,['GO:0051336']
GO:BP,GO:0033043,regulation of organelle organization,3.0881399280700985e-06,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."" [GOC:mah]",1284,9637,795,17847,0.08249455224654975,0.6191588785046729,query_1,"['GO:0051128', 'GO:0006996']"
GO:MF,GO:0015081,sodium ion transmembrane transporter activity,3.1246866487029494e-06,True,"""Enables the transfer of sodium ions (Na+) from one side of a membrane to the other."" [GOC:ai, GOC:BHF]",155,9902,119,18098,0.012017774187032922,0.7677419354838709,query_1,"['GO:0015077', 'GO:0046873']"
GO:MF,GO:0022804,active transmembrane transporter activity,3.1742225652403757e-06,True,"""Enables the transfer of a specific substance or related group of substances from one side of a membrane to the other, up the solute's concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction."" [GOC:mtg_transport, ISBN:0815340729]",366,9902,253,18098,0.025550393859826298,0.6912568306010929,query_1,['GO:0022857']
