incoming,converted,n_incoming,n_converted,name,description,namespaces,query
NIPAL1,152519,5459,1,NIPAL1,NIPA like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27194],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TXK,7294,5460,1,TXK,TXK tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12434],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TEC,7006,5461,1,TEC,tec protein tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11719],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLAIN2,57606,5462,1,SLAIN2,SLAIN motif family member 2 [Source:HGNC Symbol;Acc:HGNC:29282],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZAR1,326340,5463,1,ZAR1,zygote arrest 1 [Source:HGNC Symbol;Acc:HGNC:20436],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FRYL,285527,5464,1,FRYL,FRY like transcription coactivator [Source:HGNC Symbol;Acc:HGNC:29127],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OCIAD1,54940,5465,1,OCIAD1,OCIA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16074],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OCIAD1-AS1,None,5466,1,None,None,,query_1
OCIAD2,132299,5467,1,OCIAD2,OCIA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28685],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CWH43,80157,5468,1,CWH43,cell wall biogenesis 43 C-terminal homolog [Source:HGNC Symbol;Acc:HGNC:26133],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DCUN1D4,23142,5469,1,DCUN1D4,defective in cullin neddylation 1 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28998],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LRRC66,339977,5470,1,LRRC66,leucine rich repeat containing 66 [Source:HGNC Symbol;Acc:HGNC:34299],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SGCB,6443,5471,1,SGCB,sarcoglycan beta [Source:HGNC Symbol;Acc:HGNC:10806],"DBASS5,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SPATA18,132671,5472,1,SPATA18,spermatogenesis associated 18 [Source:HGNC Symbol;Acc:HGNC:29579],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
USP46,64854,5473,1,USP46,ubiquitin specific peptidase 46 [Source:HGNC Symbol;Acc:HGNC:20075],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
USP46-AS1,None,5474,1,None,None,,query_1
ERVMER34-1,100288413,5475,1,ERVMER34-1,"endogenous retrovirus group MER34 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:42970]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01618,107986281,5476,1,LINC01618,long intergenic non-protein coding RNA 1618 [Source:HGNC Symbol;Acc:HGNC:27195],HGNC,query_1
RASL11B,65997,5477,1,RASL11B,RAS like family 11 member B [Source:HGNC Symbol;Acc:HGNC:23804],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SCFD2,152579,5478,1,SCFD2,sec1 family domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30676],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FIP1L1,81608,5479,1,FIP1L1,factor interacting with PAPOLA and CPSF1 [Source:HGNC Symbol;Acc:HGNC:19124],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LNX1,84708,5480,1,LNX1,ligand of numb-protein X 1 [Source:HGNC Symbol;Acc:HGNC:6657],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LNX1-AS1,None,5481,1,None,None,,query_1
LNX1-AS2,None,5482,1,None,None,,query_1
LOC100506444,None,5483,1,None,None,,query_1
RPL21P44,None,5484,1,None,None,,query_1
CHIC2,26511,5485,1,CHIC2,cysteine rich hydrophobic domain 2 [Source:HGNC Symbol;Acc:HGNC:1935],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GSX2,170825,5486,1,GSX2,GS homeobox 2 [Source:HGNC Symbol;Acc:HGNC:24959],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PDGFRA,5156,5487,1,PDGFRA,platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC02283,None,5488,1,None,None,,query_1
LINC02260,None,5489,1,None,None,,query_1
KIT,3815,5490,1,KIT,"KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]","DBASS3,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KDR,3791,5491,1,KDR,kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SRD5A3,79644,5492,1,SRD5A3,steroid 5 alpha-reductase 3 [Source:HGNC Symbol;Acc:HGNC:25812],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SRD5A3-AS1,None,5493,1,None,None,,query_1
TMEM165,55858,5494,1,TMEM165,transmembrane protein 165 [Source:HGNC Symbol;Acc:HGNC:30760],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CLOCK,9575,5495,1,CLOCK,clock circadian regulator [Source:HGNC Symbol;Acc:HGNC:2082],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PDCL2,132954,5496,1,PDCL2,phosducin like 2 [Source:HGNC Symbol;Acc:HGNC:29524],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NMU,10874,5497,1,NMU,neuromedin U [Source:HGNC Symbol;Acc:HGNC:7859],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC644145,None,5498,1,None,None,,query_1
EXOC1,55763,5499,1,EXOC1,exocyst complex component 1 [Source:HGNC Symbol;Acc:HGNC:30380],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CEP135,9662,5500,1,CEP135,centrosomal protein 135 [Source:HGNC Symbol;Acc:HGNC:29086],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KIAA1211,57482,5501,1,KIAA1211,KIAA1211 [Source:HGNC Symbol;Acc:HGNC:29219],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AASDH,132949,5502,1,AASDH,aminoadipate-semialdehyde dehydrogenase [Source:HGNC Symbol;Acc:HGNC:23993],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PPAT,5471,5503,1,PPAT,phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:HGNC:9238],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PAICS,10606,5504,1,PAICS,phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase [Source:HGNC Symbol;Acc:HGNC:8587],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SRP72,6731,5505,1,SRP72,signal recognition particle 72 [Source:HGNC Symbol;Acc:HGNC:11303],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ARL9,132946,5506,1,ARL9,ADP ribosylation factor like GTPase 9 [Source:HGNC Symbol;Acc:HGNC:23592],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
THEGL,100506564,5507,1,THEGL,theg spermatid protein like [Source:HGNC Symbol;Acc:HGNC:43771],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HOPX,84525,5508,1,HOPX,HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SPINK2,6691,5509,1,SPINK2,"serine peptidase inhibitor, Kazal type 2 [Source:HGNC Symbol;Acc:HGNC:11245]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
REST,5978,5510,1,REST,RE1 silencing transcription factor [Source:HGNC Symbol;Acc:HGNC:9966],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NOA1,84273,5511,1,NOA1,nitric oxide associated 1 [Source:HGNC Symbol;Acc:HGNC:28473],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
POLR2B,5431,5512,1,POLR2B,RNA polymerase II subunit B [Source:HGNC Symbol;Acc:HGNC:9188],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IGFBP7,3490,5513,1,IGFBP7,insulin like growth factor binding protein 7 [Source:HGNC Symbol;Acc:HGNC:5476],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IGFBP7-AS1,None,5514,1,None,None,,query_1
LINC02380,None,5515,1,None,None,,query_1
LINC02494,None,5516,1,None,None,,query_1
LINC02429,105377247,5517,1,LINC02429,long intergenic non-protein coding RNA 2429 [Source:HGNC Symbol;Acc:HGNC:53360],"ENTREZGENE,HGNC,WIKIGENE",query_1
LINC02271,None,5518,1,None,None,,query_1
ADGRL3,23284,5519,1,ADGRL3,adhesion G protein-coupled receptor L3 [Source:HGNC Symbol;Acc:HGNC:20974],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ADGRL3-AS1,None,5520,1,None,None,,query_1
TECRL,253017,5521,1,TECRL,"trans-2,3-enoyl-CoA reductase like [Source:HGNC Symbol;Acc:HGNC:27365]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC02232,None,5522,1,None,None,,query_1
EPHA5,2044,5523,1,EPHA5,EPH receptor A5 [Source:HGNC Symbol;Acc:HGNC:3389],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EPHA5-AS1,None,5524,1,None,None,,query_1
MIR1269A,None,5525,1,None,None,,query_1
LOC101927237,None,5526,1,None,None,,query_1
CENPC,1060,5527,1,CENPC,centromere protein C [Source:HGNC Symbol;Acc:HGNC:1854],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
STAP1,26228,5528,1,STAP1,signal transducing adaptor family member 1 [Source:HGNC Symbol;Acc:HGNC:24133],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UBA6,55236,5529,1,UBA6,ubiquitin like modifier activating enzyme 6 [Source:HGNC Symbol;Acc:HGNC:25581],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UBA6-AS1,None,5530,1,None,None,,query_1
GNRHR,2798,5531,1,GNRHR,gonadotropin releasing hormone receptor [Source:HGNC Symbol;Acc:HGNC:4421],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMPRSS11D,9407,5532,1,TMPRSS11D,transmembrane serine protease 11D [Source:HGNC Symbol;Acc:HGNC:24059],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMPRSS11A,339967,5533,1,TMPRSS11A,transmembrane serine protease 11A [Source:HGNC Symbol;Acc:HGNC:27954],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMPRSS11GP,None,5534,1,None,None,,query_1
TMPRSS11F,389208,5535,1,TMPRSS11F,transmembrane serine protease 11F [Source:HGNC Symbol;Acc:HGNC:29994],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC550113,None,5536,1,None,None,,query_1
FTLP10,None,5537,1,None,None,,query_1
TMPRSS11BNL,None,5538,1,None,None,,query_1
TMPRSS11B,132724,5539,1,TMPRSS11B,transmembrane serine protease 11B [Source:HGNC Symbol;Acc:HGNC:25398],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
YTHDC1,91746,5540,1,YTHDC1,YTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30626],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMPRSS11E,28983,5541,1,TMPRSS11E,transmembrane serine protease 11E [Source:HGNC Symbol;Acc:HGNC:24465],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UGT2B17,7367,5542,1,UGT2B17,UDP glucuronosyltransferase family 2 member B17 [Source:HGNC Symbol;Acc:HGNC:12547],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UGT2B15,7366,5543,1,UGT2B15,UDP glucuronosyltransferase family 2 member B15 [Source:HGNC Symbol;Acc:HGNC:12546],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UGT2B10,7365,5544,1,UGT2B10,UDP glucuronosyltransferase family 2 member B10 [Source:HGNC Symbol;Acc:HGNC:12544],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UGT2A3,79799,5545,1,UGT2A3,UDP glucuronosyltransferase family 2 member A3 [Source:HGNC Symbol;Acc:HGNC:28528],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UGT2B7,7364,5546,1,UGT2B7,UDP glucuronosyltransferase family 2 member B7 [Source:HGNC Symbol;Acc:HGNC:12554],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC105377267,None,5547,1,None,None,,query_1
UGT2B11,10720,5548,1,UGT2B11,UDP glucuronosyltransferase family 2 member B11 [Source:HGNC Symbol;Acc:HGNC:12545],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UGT2B28,54490,5549,1,UGT2B28,UDP glucuronosyltransferase family 2 member B28 [Source:HGNC Symbol;Acc:HGNC:13479],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UGT2B4,7363,5550,1,UGT2B4,UDP glucuronosyltransferase family 2 member B4 [Source:HGNC Symbol;Acc:HGNC:12553],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UGT2A1,10941,5551,1,UGT2A1,UDP glucuronosyltransferase family 2 member A1 complex locus [Source:HGNC Symbol;Acc:HGNC:12542],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SULT1B1,27284,5552,1,SULT1B1,sulfotransferase family 1B member 1 [Source:HGNC Symbol;Acc:HGNC:17845],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SULT1E1,6783,5553,1,SULT1E1,sulfotransferase family 1E member 1 [Source:HGNC Symbol;Acc:HGNC:11377],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CSN1S1,1446,5554,1,CSN1S1,casein alpha s1 [Source:HGNC Symbol;Acc:HGNC:2445],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CSN2,1447,5555,1,CSN2,casein beta [Source:HGNC Symbol;Acc:HGNC:2447],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
STATH,6779,5556,1,STATH,statherin [Source:HGNC Symbol;Acc:HGNC:11369],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HTN3,3347,5557,1,HTN3,histatin 3 [Source:HGNC Symbol;Acc:HGNC:5284],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HTN1,3346,5558,1,HTN1,histatin 1 [Source:HGNC Symbol;Acc:HGNC:5283],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CSN1S2AP,None,5559,1,None,None,,query_1
CSN1S2BP,None,5560,1,None,None,,query_1
PRR27,401137,5561,1,PRR27,proline rich 27 [Source:HGNC Symbol;Acc:HGNC:33193],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ODAM,54959,5562,1,ODAM,"odontogenic, ameloblast associated [Source:HGNC Symbol;Acc:HGNC:26043]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FDCSP,260436,5563,1,FDCSP,follicular dendritic cell secreted protein [Source:HGNC Symbol;Acc:HGNC:19215],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CSN3,1448,5564,1,CSN3,casein kappa [Source:HGNC Symbol;Acc:HGNC:2446],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CABS1,85438,5565,1,CABS1,"calcium binding protein, spermatid associated 1 [Source:HGNC Symbol;Acc:HGNC:30710]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SMR3A,26952,5566,1,SMR3A,submaxillary gland androgen regulated protein 3A [Source:HGNC Symbol;Acc:HGNC:19216],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SMR3B,10879,5567,1,SMR3B,submaxillary gland androgen regulated protein 3B [Source:HGNC Symbol;Acc:HGNC:17326],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OPRPN,58503,5568,1,OPRPN,opiorphin prepropeptide [Source:HGNC Symbol;Acc:HGNC:17279],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MUC7,4589,5569,1,MUC7,"mucin 7, secreted [Source:HGNC Symbol;Acc:HGNC:7518]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AMTN,401138,5570,1,AMTN,amelotin [Source:HGNC Symbol;Acc:HGNC:33188],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AMBN,258,5571,1,AMBN,ameloblastin [Source:HGNC Symbol;Acc:HGNC:452],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ENAM,10117,5572,1,ENAM,enamelin [Source:HGNC Symbol;Acc:HGNC:3344],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
JCHAIN,3512,5573,1,JCHAIN,joining chain of multimeric IgA and IgM [Source:HGNC Symbol;Acc:HGNC:5713],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RUFY3,22902,5574,1,RUFY3,RUN and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30285],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GRSF1,2926,5575,1,GRSF1,G-rich RNA sequence binding factor 1 [Source:HGNC Symbol;Acc:HGNC:4610],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MOB1B,92597,5576,1,MOB1B,MOB kinase activator 1B [Source:HGNC Symbol;Acc:HGNC:29801],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DCK,1633,5577,1,DCK,deoxycytidine kinase [Source:HGNC Symbol;Acc:HGNC:2704],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC4A4,8671,5578,1,SLC4A4,solute carrier family 4 member 4 [Source:HGNC Symbol;Acc:HGNC:11030],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GC,2638,5579,1,GC,GC vitamin D binding protein [Source:HGNC Symbol;Acc:HGNC:4187],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NPFFR2,10886,5580,1,NPFFR2,neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ADAMTS3,9508,5581,1,ADAMTS3,ADAM metallopeptidase with thrombospondin type 1 motif 3 [Source:HGNC Symbol;Acc:HGNC:219],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
COX18,285521,5582,1,COX18,cytochrome c oxidase assembly factor COX18 [Source:HGNC Symbol;Acc:HGNC:26801],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ANKRD17,26057,5583,1,ANKRD17,ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ALB,213,5584,1,ALB,albumin [Source:HGNC Symbol;Acc:HGNC:399],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AFP,174,5585,1,AFP,alpha fetoprotein [Source:HGNC Symbol;Acc:HGNC:317],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AFM,173,5586,1,AFM,afamin [Source:HGNC Symbol;Acc:HGNC:316],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC02499,None,5587,1,None,None,,query_1
RASSF6,166824,5588,1,RASSF6,Ras association domain family member 6 [Source:HGNC Symbol;Acc:HGNC:20796],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CXCL8,3576,5589,1,CXCL8,C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CXCL6,6372,5590,1,CXCL6,C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PF4V1,5197,5591,1,PF4V1,platelet factor 4 variant 1 [Source:HGNC Symbol;Acc:HGNC:8862],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CXCL1,2919,5592,1,CXCL1,C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PF4,5196,5593,1,PF4,platelet factor 4 [Source:HGNC Symbol;Acc:HGNC:8861],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PPBP,5473,5594,1,PPBP,pro-platelet basic protein [Source:HGNC Symbol;Acc:HGNC:9240],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CXCL5,6374,5595,1,CXCL5,C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CXCL3,2921,5596,1,CXCL3,C-X-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:4604],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PPBPP2,None,5597,1,None,None,,query_1
CXCL2,2920,5598,1,CXCL2,C-X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:4603],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MTHFD2L,441024,5599,1,MTHFD2L,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like [Source:HGNC Symbol;Acc:HGNC:31865],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EREG,2069,5600,1,EREG,epiregulin [Source:HGNC Symbol;Acc:HGNC:3443],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AREG,374,5601,1,AREG,amphiregulin [Source:HGNC Symbol;Acc:HGNC:651],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BTC,685,5602,1,BTC,betacellulin [Source:HGNC Symbol;Acc:HGNC:1121],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PARM1,25849,5603,1,PARM1,prostate androgen-regulated mucin-like protein 1 [Source:HGNC Symbol;Acc:HGNC:24536],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC100507388,None,5604,1,None,None,,query_1
LINC02483,None,5605,1,None,None,,query_1
RCHY1,25898,5606,1,RCHY1,ring finger and CHY zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17479],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
THAP6,152815,5607,1,THAP6,THAP domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23189],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C4orf26,None,5608,1,None,None,,query_1
CDKL2,8999,5609,1,CDKL2,cyclin dependent kinase like 2 [Source:HGNC Symbol;Acc:HGNC:1782],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
G3BP2,9908,5610,1,G3BP2,G3BP stress granule assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:30291],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
USO1,8615,5611,1,USO1,USO1 vesicle transport factor [Source:HGNC Symbol;Acc:HGNC:30904],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PPEF2,5470,5612,1,PPEF2,protein phosphatase with EF-hand domain 2 [Source:HGNC Symbol;Acc:HGNC:9244],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NAAA,27163,5613,1,NAAA,N-acylethanolamine acid amidase [Source:HGNC Symbol;Acc:HGNC:736],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SDAD1,55153,5614,1,SDAD1,SDA1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25537],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101928809,None,5615,1,None,None,,query_1
CXCL9,4283,5616,1,CXCL9,C-X-C motif chemokine ligand 9 [Source:HGNC Symbol;Acc:HGNC:7098],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ART3,419,5617,1,ART3,ADP-ribosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:725],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CXCL10,3627,5618,1,CXCL10,C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CXCL11,6373,5619,1,CXCL11,C-X-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10638],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NUP54,53371,5620,1,NUP54,nucleoporin 54 [Source:HGNC Symbol;Acc:HGNC:17359],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SCARB2,950,5621,1,SCARB2,scavenger receptor class B member 2 [Source:HGNC Symbol;Acc:HGNC:1665],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM47E,100129583,5622,1,FAM47E,family with sequence similarity 47 member E [Source:HGNC Symbol;Acc:HGNC:34343],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM47E-STBD1,100631383,5623,1,FAM47E-STBD1,FAM47E-STBD1 readthrough [Source:HGNC Symbol;Acc:HGNC:44667],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
STBD1,8987,5624,1,STBD1,starch binding domain 1 [Source:HGNC Symbol;Acc:HGNC:24854],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCDC158,339965,5625,1,CCDC158,coiled-coil domain containing 158 [Source:HGNC Symbol;Acc:HGNC:26374],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SHROOM3,57619,5626,1,SHROOM3,shroom family member 3 [Source:HGNC Symbol;Acc:HGNC:30422],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MIR548AH,None,5627,1,None,None,,query_1
SOWAHB,345079,5628,1,SOWAHB,sosondowah ankyrin repeat domain family member B [Source:HGNC Symbol;Acc:HGNC:32958],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SEPT11,55752,5629,1,SEPTIN11,septin 11 [Source:HGNC Symbol;Acc:HGNC:25589],UNIPROT_GN,query_1
CCNI,10983,5630,1,CCNI,cyclin I [Source:HGNC Symbol;Acc:HGNC:1595],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
